customer_id,gender,age,married,number_of_dependents,tenure_in_months,number_of_referrals,city,offer,phone_service,multiple_lines,internet_service,internet_type,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,average_monthly_gb_download,average_monthly_long_distance_charges,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,customer_status,churn_category,churn_reason
2282-YGNOR,Female,42,False,0,29,0,Monterey Park,None,True,False,True,DSL,True,False,True,True,False,False,False,True,One Year,False,Credit Card,25.0,14.46,58.0,1734.5,0.0,0.0,419.34,Stayed,Still Subscribed,Still Subscribed
2284-VFLKH,Male,23,True,0,49,4,Clipper Mills,Offer B,True,False,True,Fiber Optic,False,False,True,True,True,True,True,True,One Year,True,Credit Card,27.0,33.93,99.25,4920.8,0.0,0.0,1662.57,Stayed,Still Subscribed,Still Subscribed
2292-XQWSV,Male,19,True,2,40,3,Temple City,None,False,False,True,DSL,False,True,True,True,True,True,True,True,One Year,False,Credit Card,26.0,0.0,60.3,2448.5,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
2293-IJWPS,Female,39,True,0,57,5,Piercy,Offer B,True,True,True,Fiber Optic,False,False,True,False,True,True,True,True,One Year,True,Credit Card,11.0,3.72,100.75,5985.0,0.0,0.0,212.04,Stayed,Still Subscribed,Still Subscribed
2294-DMMUS,Female,25,True,3,62,9,Patterson,None,True,True,True,DSL,False,False,False,False,True,True,True,True,Month-to-Month,True,Credit Card,41.0,36.54,70.45,4300.45,0.0,0.0,2265.48,Stayed,Still Subscribed,Still Subscribed
2294-SALNE,Male,51,True,0,23,2,Chula Vista,Offer D,True,False,True,Fiber Optic,False,True,True,True,False,False,False,False,One Year,False,Credit Card,22.0,16.63,86.8,1940.8,0.0,90.0,382.49,Stayed,Still Subscribed,Still Subscribed
2296-DKZFP,Female,25,True,0,65,1,San Francisco,Offer B,True,False,True,DSL,True,True,True,False,False,True,True,True,Two Year,False,Bank Withdrawal,51.0,1.29,71.0,4386.2,0.0,0.0,83.85,Stayed,Still Subscribed,Still Subscribed
2300-RQGOI,Female,33,False,0,38,0,Needles,Offer C,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,41.63,20.05,741.5,0.0,0.0,1581.94,Stayed,Still Subscribed,Still Subscribed
2302-ANTDP,Female,76,True,0,48,9,Hat Creek,None,True,True,True,Fiber Optic,True,True,True,True,True,True,False,True,Month-to-Month,False,Bank Withdrawal,5.0,43.04,117.45,5438.9,0.0,0.0,2065.92,Churned,Competitor,Competitor offered more data
2302-OUZXB,Male,62,True,0,72,5,Ventura,Offer A,True,True,True,DSL,False,True,True,False,True,True,True,True,Two Year,False,Bank Withdrawal,5.0,22.01,82.15,5784.3,0.0,0.0,1584.72,Stayed,Still Subscribed,Still Subscribed
2303-PJYHN,Female,27,True,0,2,8,Los Angeles,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,0.0,36.05,19.85,52.0,0.0,0.0,72.1,Joined,Still Subscribed,Still Subscribed
2305-MRGLV,Male,31,True,0,28,10,Klamath River,None,True,False,True,Fiber Optic,False,False,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,5.0,21.91,76.55,2065.4,0.0,0.0,613.48,Stayed,Still Subscribed,Still Subscribed
2307-FYNNL,Male,67,False,0,65,0,La Mirada,None,True,True,True,Fiber Optic,True,False,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,10.0,4.4,109.05,7108.2,34.67,0.0,286.0,Stayed,Still Subscribed,Still Subscribed
2308-STERM,Female,58,False,0,2,0,Armona,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,6.65,19.4,61.05,0.0,0.0,13.3,Joined,Still Subscribed,Still Subscribed
2309-OSFEU,Male,42,False,0,10,0,Smith River,None,False,False,True,DSL,False,False,False,False,False,True,True,True,Month-to-Month,True,Credit Card,30.0,0.0,33.9,298.45,0.0,0.0,0.0,Churned,Attitude,Attitude of support person
2311-QYMUQ,Female,41,True,0,16,1,San Joaquin,None,True,False,True,Fiber Optic,False,True,True,False,True,False,False,True,Month-to-Month,True,Credit Card,25.0,31.73,89.45,1430.25,0.0,0.0,507.68,Churned,Attitude,Attitude of support person
2314-TNDJQ,Female,28,True,3,72,1,Oceanside,Offer A,False,False,True,Cable,True,True,True,True,False,True,True,True,Two Year,False,Credit Card,59.0,0.0,55.65,3880.05,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
2316-ESMLS,Female,54,True,0,12,7,Fresno,None,False,False,True,DSL,True,False,False,True,False,False,False,True,One Year,False,Credit Card,27.0,0.0,33.15,444.75,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
2320-JRSDE,Female,33,True,1,1,1,Richgrove,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,0.0,7.49,19.9,19.9,0.0,0.0,7.49,Churned,Attitude,Attitude of service provider
2320-SLKMB,Female,46,False,0,26,0,Baker,None,False,False,True,Cable,False,False,True,True,True,False,False,True,Month-to-Month,True,Credit Card,29.0,0.0,44.45,1183.8,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
2320-TZRRH,Female,38,False,0,20,0,Three Rivers,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,False,Credit Card,0.0,38.74,19.5,403.15,0.0,0.0,774.8,Stayed,Still Subscribed,Still Subscribed
2320-YKQBO,Female,51,False,0,7,0,Grenada,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,7.32,19.3,144.95,0.0,0.0,51.24,Stayed,Still Subscribed,Still Subscribed
2321-OMBXY,Female,55,True,0,38,1,San Diego,Offer C,True,False,True,DSL,True,True,False,True,True,True,True,True,One Year,False,Credit Card,19.0,42.14,80.3,3058.65,0.0,0.0,1601.32,Churned,Other,Don't know
2322-VCZHZ,Male,70,True,0,23,3,El Portal,Offer D,True,False,True,Fiber Optic,True,True,False,False,False,True,False,True,Month-to-Month,True,Bank Withdrawal,20.0,31.53,90.0,2024.1,0.0,0.0,725.19,Stayed,Still Subscribed,Still Subscribed
2323-ARSVR,Male,51,True,0,67,8,Milpitas,None,True,False,True,Fiber Optic,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,29.0,46.89,111.05,7321.05,0.0,0.0,3141.63,Stayed,Still Subscribed,Still Subscribed
2324-AALNO,Female,63,False,0,48,0,Porterville,Offer B,True,True,False,None,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,0.0,23.76,24.55,1203.95,36.04,0.0,1140.48,Stayed,Still Subscribed,Still Subscribed
2324-EFHVG,Male,37,False,0,64,0,Oakland,None,True,True,True,Fiber Optic,False,True,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,14.0,45.82,104.4,6692.65,0.0,0.0,2932.48,Stayed,Still Subscribed,Still Subscribed
2325-NBPZG,Female,20,False,0,3,0,Novato,None,True,False,True,Fiber Optic,True,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,73.0,10.1,74.55,233.65,0.0,0.0,30.3,Joined,Still Subscribed,Still Subscribed
2325-WINES,Female,44,False,0,32,0,Littlerock,None,True,True,True,Fiber Optic,False,True,True,False,True,True,True,True,One Year,True,Credit Card,28.0,14.21,104.05,3416.85,0.0,0.0,454.72,Stayed,Still Subscribed,Still Subscribed
2325-ZUSFD,Female,46,True,0,57,1,Irvine,Offer B,True,False,True,DSL,True,False,False,False,True,True,True,True,One Year,True,Bank Withdrawal,7.0,36.65,70.1,3913.3,0.0,0.0,2089.05,Churned,Dissatisfaction,Network reliability
2330-PQGDQ,Male,36,True,3,51,6,Gualala,None,True,True,True,Fiber Optic,False,True,False,True,False,False,False,True,One Year,False,Bank Withdrawal,51.0,9.5,84.2,4299.75,39.68,0.0,484.5,Stayed,Still Subscribed,Still Subscribed
2332-EFBJY,Male,35,False,0,16,0,Sherman Oaks,Offer D,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,0.0,5.74,19.7,342.4,0.0,0.0,91.84,Churned,Price,Long distance charges
2332-TODQS,Female,44,False,0,48,0,Garden Grove,Offer B,True,True,False,None,False,False,False,False,False,False,False,False,One Year,False,Credit Card,0.0,34.96,25.05,1171.5,16.38,0.0,1678.08,Stayed,Still Subscribed,Still Subscribed
2333-KWEWW,Male,64,False,0,18,0,Fresno,None,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,26.26,20.05,388.6,0.0,0.0,472.68,Stayed,Still Subscribed,Still Subscribed
2335-GSODA,Male,36,False,3,23,0,Camino,None,False,False,True,DSL,True,False,True,True,False,False,False,True,Two Year,False,Credit Card,26.0,0.0,40.1,857.75,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
2338-BQEZT,Female,38,False,0,55,0,San Carlos,Offer B,True,False,True,DSL,True,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,17.0,3.62,50.55,2832.75,0.0,0.0,199.1,Stayed,Still Subscribed,Still Subscribed
2342-CKIAO,Female,39,False,0,2,0,Eagleville,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,12.68,20.3,41.2,0.0,0.0,25.36,Joined,Still Subscribed,Still Subscribed
2344-JMOGN,Male,54,True,0,9,1,Buttonwillow,None,True,False,True,Fiber Optic,False,True,True,True,True,False,False,True,Month-to-Month,True,Credit Card,6.0,17.47,94.85,890.6,0.0,0.0,157.23,Churned,Other,Don't know
2346-CZYIL,Male,42,False,0,27,0,Beverly Hills,Offer C,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,39.77,20.35,531.6,0.0,0.0,1073.79,Stayed,Still Subscribed,Still Subscribed
2346-DJQTB,Female,54,False,0,35,0,Fairfax,None,False,False,True,DSL,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,21.0,0.0,24.15,812.5,0.0,40.0,0.0,Stayed,Still Subscribed,Still Subscribed
2346-LOCWC,Female,52,True,2,58,10,Arbuckle,None,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,25.86,20.5,1191.4,36.92,0.0,1499.88,Stayed,Still Subscribed,Still Subscribed
2347-WKKAE,Male,52,True,0,42,9,Penryn,None,True,True,True,Fiber Optic,True,False,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,11.0,41.16,94.4,4014.6,0.0,0.0,1728.72,Stayed,Still Subscribed,Still Subscribed
2348-KCJLT,Female,60,True,0,44,8,Los Alamitos,Offer B,True,False,True,Cable,True,True,True,False,False,False,False,False,One Year,True,Credit Card,20.0,44.87,61.5,2722.2,0.0,150.0,1974.28,Stayed,Still Subscribed,Still Subscribed
2351-BKRZW,Female,30,True,1,43,10,Gilroy,None,True,False,True,Cable,True,False,True,False,True,True,True,True,Two Year,False,Bank Withdrawal,59.0,29.98,75.2,3254.35,0.0,0.0,1289.14,Stayed,Still Subscribed,Still Subscribed
2357-COQEK,Female,79,False,0,28,0,Atherton,None,True,True,True,Fiber Optic,False,False,True,True,True,True,False,True,Month-to-Month,True,Bank Withdrawal,10.0,28.14,103.3,2890.65,0.0,0.0,787.92,Churned,Competitor,Competitor made better offer
2359-KLTEK,Female,25,True,3,41,2,Lookout,None,True,False,True,Fiber Optic,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,59.0,43.19,94.9,3848.0,0.0,0.0,1770.79,Stayed,Still Subscribed,Still Subscribed
2359-KMGLI,Male,52,False,0,24,0,Running Springs,Offer C,True,True,True,Fiber Optic,False,True,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,20.0,49.3,80.25,1861.5,0.0,0.0,1183.2,Churned,Competitor,Competitor had better devices
2359-QWQUL,Female,35,True,0,39,1,Los Angeles,None,True,False,True,Fiber Optic,True,False,True,True,True,True,True,True,One Year,True,Credit Card,7.0,9.51,104.7,4134.85,0.0,0.0,370.89,Churned,Competitor,Competitor made better offer
2360-RDGRO,Male,48,True,0,65,4,Sutter,None,True,True,True,Fiber Optic,True,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,10.0,41.2,104.25,6812.95,0.0,0.0,2678.0,Stayed,Still Subscribed,Still Subscribed
2361-FJWNO,Male,55,False,0,40,0,Rancho Cucamonga,None,False,False,True,Cable,False,True,False,True,False,False,False,False,One Year,False,Credit Card,12.0,0.0,36.0,1382.9,0.0,130.0,0.0,Stayed,Still Subscribed,Still Subscribed
2361-UPSND,Female,45,True,0,46,6,Herlong,None,True,False,True,DSL,True,True,False,True,False,True,True,True,One Year,False,Credit Card,27.0,44.75,70.6,3231.05,0.0,0.0,2058.5,Stayed,Still Subscribed,Still Subscribed
2362-IBOOY,Male,22,False,0,36,0,San Diego,Offer C,True,True,True,Fiber Optic,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,42.0,43.97,84.75,3050.15,0.0,0.0,1582.92,Churned,Competitor,Competitor made better offer
2363-BJLSL,Male,49,False,0,62,0,Bonita,Offer B,True,False,True,DSL,False,True,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,2.0,48.72,80.4,4981.15,0.0,0.0,3020.64,Stayed,Still Subscribed,Still Subscribed
2364-UFROM,Male,47,False,0,30,0,San Diego,None,True,False,True,Cable,True,True,False,True,True,False,False,True,One Year,False,Bank Withdrawal,22.0,32.41,70.4,2044.75,0.0,0.0,972.3,Stayed,Still Subscribed,Still Subscribed
2368-GAKKQ,Female,28,False,0,70,0,Sylmar,Offer A,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,30.0,17.32,113.65,7939.25,0.0,0.0,1212.4,Stayed,Still Subscribed,Still Subscribed
2369-FEVNO,Male,36,False,0,1,0,Long Beach,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,0.0,7.76,19.9,19.9,0.0,0.0,7.76,Joined,Still Subscribed,Still Subscribed
2369-UAPKZ,Male,43,False,0,5,0,Meadow Vista,Offer E,True,True,True,Fiber Optic,False,True,True,False,True,True,True,True,Month-to-Month,False,Mailed Check,8.0,38.89,104.1,541.9,0.0,0.0,194.45,Churned,Other,Moved
2371-JQHZZ,Male,54,True,0,24,7,Bakersfield,None,True,True,True,Fiber Optic,False,False,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,20.0,46.91,93.0,2248.05,0.0,40.0,1125.84,Stayed,Still Subscribed,Still Subscribed
2371-JUNGC,Male,46,False,0,11,0,Cupertino,Offer D,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,28.62,20.25,208.0,0.0,0.0,314.82,Stayed,Still Subscribed,Still Subscribed
2371-KFUOG,Male,54,False,0,58,0,Escondido,Offer B,True,False,True,Fiber Optic,True,True,False,False,True,True,True,True,One Year,False,Bank Withdrawal,14.0,32.67,99.15,5720.95,0.0,0.0,1894.86,Stayed,Still Subscribed,Still Subscribed
2372-HWUHI,Male,45,False,0,2,0,Lakewood,Offer E,True,False,True,DSL,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,3.0,46.84,44.35,81.25,0.0,0.0,93.68,Churned,Other,Don't know
2373-NTKOD,Male,40,False,0,8,0,Rancho Cordova,Offer E,True,False,True,Cable,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,24.0,25.72,66.25,546.45,0.0,0.0,205.76,Stayed,Still Subscribed,Still Subscribed
2378-HTWFW,Male,78,False,0,35,0,Newman,None,True,True,True,Fiber Optic,True,False,False,False,False,True,False,False,Month-to-Month,False,Credit Card,19.0,26.19,91.0,3180.5,0.0,40.0,916.65,Stayed,Still Subscribed,Still Subscribed
2378-VTKDH,Male,76,True,0,65,9,Woodland,Offer B,True,True,True,Fiber Optic,False,True,True,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,7.0,8.59,104.35,6578.55,0.0,0.0,558.35,Stayed,Still Subscribed,Still Subscribed
2378-YIZKA,Female,61,True,1,68,7,Weed,None,True,False,True,DSL,True,True,True,True,True,True,True,False,Two Year,True,Credit Card,16.0,6.28,85.0,5607.75,0.0,130.0,427.04,Stayed,Still Subscribed,Still Subscribed
2379-ENZGV,Male,61,False,0,6,0,San Diego,Offer E,True,False,True,Fiber Optic,False,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,12.0,39.32,84.85,523.5,0.0,0.0,235.92,Churned,Competitor,Competitor made better offer
2379-GYFLQ,Male,31,False,0,46,0,Oceanside,None,True,True,True,Fiber Optic,False,True,True,False,True,False,False,True,One Year,True,Credit Card,22.0,22.13,94.9,4422.95,24.08,0.0,1017.98,Stayed,Still Subscribed,Still Subscribed
2380-DAMQP,Female,63,True,0,72,10,La Palma,None,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,25.0,40.59,115.15,8349.7,0.0,0.0,2922.48,Stayed,Still Subscribed,Still Subscribed
2382-BCKQJ,Female,41,False,0,62,0,Escondido,Offer B,True,True,True,Fiber Optic,False,False,True,False,True,True,True,True,One Year,True,Bank Withdrawal,15.0,32.58,100.15,6413.65,0.0,0.0,2019.96,Churned,Competitor,Competitor made better offer
2384-OVPSA,Female,65,False,0,38,0,Caruthers,None,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,0.0,4.09,20.2,735.9,0.0,0.0,155.42,Stayed,Still Subscribed,Still Subscribed
2386-LAHRK,Male,22,False,0,1,0,Weimar,None,True,False,True,DSL,False,False,False,False,True,False,False,True,Month-to-Month,True,Mailed Check,73.0,14.58,53.5,53.5,0.0,0.0,14.58,Churned,Dissatisfaction,Product dissatisfaction
2386-OWURY,Female,20,False,0,58,0,Yucaipa,None,True,False,True,Fiber Optic,False,False,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,73.0,35.55,95.3,5817.7,0.0,0.0,2061.9,Stayed,Still Subscribed,Still Subscribed
2387-KDZQY,Male,46,False,0,17,0,Weaverville,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,True,Credit Card,0.0,31.6,20.1,279.5,0.0,0.0,537.2,Stayed,Still Subscribed,Still Subscribed
2388-LAESQ,Female,74,True,0,72,3,Manchester,Offer A,True,True,True,Fiber Optic,True,True,True,True,True,True,False,True,Two Year,True,Bank Withdrawal,25.0,28.72,114.85,8317.95,0.0,0.0,2067.84,Stayed,Still Subscribed,Still Subscribed
2391-IPLOP,Male,25,True,0,50,6,Corcoran,Offer B,True,True,True,Cable,False,False,True,True,True,False,False,True,One Year,True,Bank Withdrawal,58.0,14.32,69.65,3442.15,0.0,0.0,716.0,Stayed,Still Subscribed,Still Subscribed
2391-SOORI,Male,40,False,1,4,0,Big Bear City,Offer E,True,False,True,DSL,True,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,27.0,26.04,49.35,219.65,0.0,0.0,104.16,Churned,Dissatisfaction,Lack of self-service on Website
2393-DIVAI,Female,40,False,0,3,0,Brea,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,0.0,15.37,20.0,61.7,0.0,0.0,46.11,Joined,Still Subscribed,Still Subscribed
2397-BRLOM,Male,67,True,0,8,2,San Rafael,None,True,False,True,Fiber Optic,False,False,False,False,True,False,False,True,Month-to-Month,True,Credit Card,2.0,26.99,80.45,583.45,0.0,0.0,215.92,Churned,Other,Don't know
2398-YPMUR,Female,77,True,0,13,2,Dinuba,None,True,False,True,Fiber Optic,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,19.0,37.86,70.15,916.75,0.0,90.0,492.18,Churned,Dissatisfaction,Poor expertise of online support
2400-FEQME,Male,57,True,3,55,1,Grenada,Offer B,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,40.94,20.5,1177.95,5.83,0.0,2251.7,Stayed,Still Subscribed,Still Subscribed
2400-XIWIO,Female,30,True,0,71,2,Lucerne,None,True,True,True,Cable,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,71.0,22.33,90.1,6310.9,0.0,0.0,1585.43,Stayed,Still Subscribed,Still Subscribed
2402-TAIRZ,Female,48,False,0,37,0,Los Angeles,None,True,False,True,Fiber Optic,False,True,True,False,False,False,False,True,One Year,False,Bank Withdrawal,11.0,9.61,80.05,3019.1,0.0,0.0,355.57,Stayed,Still Subscribed,Still Subscribed
2403-BCASL,Male,66,True,0,41,1,Santa Ana,Offer B,True,True,True,Cable,False,True,True,True,True,True,False,True,One Year,True,Bank Withdrawal,29.0,45.04,111.95,4534.9,0.0,0.0,1846.64,Churned,Other,Don't know
2404-JIBFC,Female,37,True,3,55,1,Anaheim,None,True,True,True,DSL,True,False,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,52.0,8.39,85.1,4657.95,0.0,0.0,461.45,Stayed,Still Subscribed,Still Subscribed
2405-LBMUW,Female,25,True,1,61,1,Oceanside,Offer B,False,False,True,DSL,True,True,False,True,False,True,True,False,One Year,True,Bank Withdrawal,59.0,0.0,50.7,3088.75,0.0,20.0,0.0,Stayed,Still Subscribed,Still Subscribed
2408-TZMJL,Male,43,True,0,59,1,Gualala,Offer B,True,True,True,Fiber Optic,True,True,True,False,True,True,True,True,One Year,True,Bank Withdrawal,26.0,22.71,110.15,6448.05,0.0,0.0,1339.89,Churned,Dissatisfaction,Network reliability
2408-WITXK,Female,67,False,0,10,0,San Jose,Offer D,False,False,True,DSL,False,False,False,False,False,True,False,True,Month-to-Month,True,Bank Withdrawal,4.0,0.0,34.7,329.8,0.0,0.0,0.0,Churned,Other,Deceased
2410-CIYFZ,Male,42,False,2,2,0,Woodland,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,0.0,49.53,20.4,42.9,0.0,0.0,99.06,Joined,Still Subscribed,Still Subscribed
